0,262.377468538022,-631.799421144977,19.4475408093941,0,0,0,-289.852696242302,451.550534938906,19.7471276152853,0,0,0,994.006543213295,-259.274626969604,19.1750006991532,0,0,0,-551.657002033746,683.120174936412,20.2802330964934,0,0,0,304.90214593723,468.459382386626,19.3612337755062,0,0,0,209.981283816519,142.051745648758,19.0901022149471,0,0,0,-225.50913703373,-646.289884749395,20.4463469583662,0,0,0,-715.625681418992,914.768045191447,19.6948752911636,0,0,0,-949.730028579594,-469.35592761416,20.3212336490058,0,0,0,-157.775492469517,849.161790479202,19.7677372021439,0,0,0
0.0262427605216915,262.887824428042,-631.799416406682,19.4474373154215,1.99234106011998e-05,0.00298577566397707,-0.00781415868646134,-289.33447460403,451.550531550745,19.7473318195423,-1.40247928570472e-05,-0.00213397993763077,0.0154228647864718,994.509741754778,-259.274625026452,19.1744766211956,8.29169270327943e-06,0.00122536652748049,-0.0395790342431129,-551.124788950298,683.120169809936,20.2805424288986,-2.06592667822262e-05,-0.00322822255490565,0.0233634871256833,305.410236683407,468.459378873415,19.3611131823777,-1.48386948434442e-05,-0.00221391551027174,-0.00910635959571761,210.482260380066,142.051744583288,19.0900681208645,-4.56368387420475e-06,-0.00067134544524449,-0.00257471234574254,-224.972567323369,-646.289879900938,20.4464388420905,1.93856942551189e-05,0.00305422199857935,0.00694109210304351,-715.108827764577,914.76803832477,19.6953461963967,-2.84870619054369e-05,-0.00432266811205839,0.0355675975438952,-949.196736592659,-469.355924090562,20.321783010832,1.416713548731e-05,0.00221809008160056,0.0414898611770566,-157.256730996989,849.161784108523,19.7678581834698,-2.6344534328827e-05,-0.0040127751791762,0.00914010395805467
0.052485521043383,263.398175221069,-631.799392577536,19.4471526294781,7.47436264030155e-05,0.00527848860609278,-0.0138126652421481,-288.81624290392,451.550514519594,19.7478937080863,-5.26095416430873e-05,-0.00377255609901496,0.0272664439982532,995.012914476226,-259.274615247146,19.1730346823003,3.11110500498989e-05,0.00216634843244048,-0.0699693461527544,-550.592560624462,683.120144045476,20.2813935986572,-7.74941537650532e-05,-0.00570698382277132,0.041304432351643,305.918321489319,468.459361204481,19.3607814234983,-5.56684423371895e-05,-0.00391393727489051,-0.0160974799448812,210.983235264148,142.051739225388,19.0899743320982,-1.71205301927377e-05,-0.00118685281813911,-0.00455059056958082,-224.435993084264,-646.289855525368,20.446691706692,7.27218532582747e-05,0.00539943860030669,0.0122714588504352,-714.591950905411,914.76800382506,19.6966419901914,-0.000106850655396326,-0.00764172115329077,0.062881422490711,-948.663417538569,-469.35590638794,20.3232945677143,5.3137902907217e-05,0.00392118249810152,0.0733487970646473,-156.737963560504,849.161752082545,19.7681911673155,-9.88254899925291e-05,-0.00709401512556345,0.0161606841617444
0.0787282815650745,263.908517119103,-631.799335434889,19.4467248852583,0.000157135312330845,0.00702306394492369,-0.0183746429599718,-288.297993646418,451.550473681978,19.748738208779,-0.000110593021723489,-0.00501929246541009,0.0362793788448201,995.516042142507,-259.274591793261,19.170867667927,6.54131413818915e-05,0.00288243628217868,-0.0930921014890971,-550.060305702521,683.120082268927,20.2826728879834,-0.000162899963404571,-0.00759294471186719,0.0549571943028154,306.426395929399,468.459318833762,19.3602828992715,-0.000117033624111602,-0.00520752642929352,-0.0214153521227934,211.484207218349,142.051726377219,19.0898334142384,-3.59921961644521e-05,-0.00157910706886774,-0.0060528184256405,-223.899410944249,-646.289797075541,20.4470718006656,0.000152876895164742,0.00718388266331457,0.0163283899747048,-714.075033556587,914.767921108103,19.6985895952225,-0.000224599867568457,-0.0101669137729235,0.0836682914493554,-948.130051253536,-469.355863944137,20.3255662858298,0.000111693779592177,0.00521690521706744,0.0975907875416734,-156.219185719064,849.16167528903,19.768691760086,-0.000207750639963957,-0.00943847174457046,0.0215058106998379
0.104971042086766,264.41884638943,-631.799231021074,19.4461914694342,0.000259906051880852,0.00836178288756722,-0.0218717904119667,-287.779719476491,451.550399056463,19.7497916017515,-0.000182911635187648,-0.00597583635953387,0.0431968233383174,996.019105872232,-259.274548941509,19.1681648208593,0.000108204570023773,0.00343205744793729,-0.110833163056959,-549.52801304535,683.119969377443,20.2842686102909,-0.00026941822815936,-0.00903985381892903,0.0654358650376297,306.934455657061,468.459241412377,19.3596611696267,-0.000193577138044046,-0.00620018532613494,-0.0254936021412923,211.985175015113,142.051702900142,19.0896577000318,-5.95309592181687e-05,-0.00188009676015363,-0.00720426020330566,-223.362817598061,-646.289690268512,20.4475459436416,0.000252852309861233,0.00855305828771456,0.0194434627974266,-713.558058761569,914.767769943425,19.7010190082083,-0.000371451086096183,-0.012104070629197,0.0996243406233266,-947.596617947927,-469.355786377768,20.3283998101169,0.000184719490735302,0.00621086409093848,0.116193138561268,-155.700393121944,849.16153496063,19.7693162969903,-0.00034361008249199,-0.0112373064157245,0.0256122537521809
0.131213802608458,264.929160135274,-631.799068508614,19.4455814471731,0.00037746782741838,0.00940519229583006,-0.024593078733164,-287.261414689054,451.550282898807,19.7509966155883,-0.000265630070207648,-0.00672117313370837,0.0485899039102836,996.522091018563,-259.274482253469,19.1650731833918,0.000157160850991388,0.00386060012519251,-0.124657860000528,-548.995674013756,683.119793652212,20.2860940044217,-0.000391251633402075,-0.010167186381052,0.073605901376538,307.442497300092,468.459120912573,19.3589500890506,-0.000281137038718322,-0.00697388456261853,-0.028669244787451,212.486137702819,142.051666359401,19.0894567726932,-8.64566039626819e-05,-0.00211467641251704,-0.0081003889836894,-222.826210483564,-646.289524023146,20.4480883709147,0.000367209577588474,0.00962002482552164,0.0218741468992599,-713.041013369322,914.767534631212,19.7037981718284,-0.000539409286440452,-0.0136131447823895,0.112067114599136,-947.063102271016,-469.355665632655,20.3316410294016,0.000268238138782236,0.00698513088485703,0.130692114997194,-155.181582396667,849.161316536286,19.77003087964,-0.000499013214767301,-0.0126390568171678,0.0288190885326339
0.157456563130149,265.43945702039,-631.798842893679,19.4449084323736,0.000507219749000022,0.0102047647467679,-0.0266738701297648,-286.743076647604,451.550121634136,19.7523266114029,-0.000356911280877156,-0.00729212330284935,0.0527242744153457,997.024990816901,-259.274389674648,19.1616612601455,0.000211205040046047,0.00418916274240694,-0.135248882495626,-548.463284616254,683.119549685607,20.2881087419119,-0.000525690810774515,-0.0110306586898651,0.0798695904845972,307.950519302376,468.458953624127,19.3581654684851,-0.000377776786638311,-0.00756678848694693,-0.0310996822090283,212.987094843662,142.051615630071,19.0892350998763,-0.000116173014289979,-0.00229442182335356,-0.00878571580923245,-222.289588417108,-646.289293222057,20.4486871565062,0.000493412461011009,0.0104374637523191,0.0237396197503676,-712.523891302047,914.76720793144,19.7068657303094,-0.000724730675343942,-0.0147687777809453,0.121608767968571,-946.529497131426,-469.35549799446,20.3352181990913,0.000360387172613024,0.00757801315629304,0.141802920177472,-154.662751983212,849.161013292382,19.7708198523604,-0.000670511592858938,-0.0137129445107528,0.0312829129255799
0.183699323651841,265.949735719177,-631.798549222474,19.4441858769196,0.000646584728333604,0.0108114894193973,-0.0282479170315972,-286.224702742374,451.549911720122,19.7537551889796,-0.000454937991116908,-0.00772514342752513,0.0558632073862672,997.527798567883,-259.274269173694,19.1579968953196,0.000269267313793816,0.00443866026979905,-0.143282339652452,-547.930840902696,683.119232117693,20.2902728441652,-0.00067005728077378,-0.0116854276995462,0.0846257264727588,308.458520121622,468.458735874115,19.3573229501127,-0.000481577226415551,-0.00801670412866677,-0.0329406373629721,213.488046003992,142.051549598255,19.0889971048778,-0.000148089662146768,-0.00243079878970486,-0.00930430991424439,-221.752950228861,-646.288992796149,20.4493304567582,0.000628950646586774,0.0110575455034907,0.0251582332180211,-712.006686545712,914.766782664335,19.7101608485438,-0.000923718196608737,-0.015644841537825,0.128856254136172,-945.9957955078,-469.355279779094,20.3390602437222,0.000459327436229985,0.00802741972989126,0.150234085713926,-154.143900340831,849.160618568123,19.7716676525486,-0.000854693065749923,-0.0145275160062075,0.0331593878888374
0.209942084173532,266.459994929169,-631.798182634099,19.4434269692041,0.00079303227412258,0.0112754252696079,-0.0294463529240863,-285.706290412936,451.549649679111,19.7552564236465,-0.000557927195388899,-0.00805601538545721,0.0582652324011243,998.030507696602,-259.274118758845,19.1541466863568,0.000330295997742747,0.00462963387297266,-0.149421916547123,-547.398338998223,683.118835685451,20.2925470466512,-0.000821723758740881,-0.0121856250433304,0.088265978732636,308.966498243414,468.45846405864,19.3564378800164,-0.000590653803553323,-0.00836074936729984,-0.0343448861418017,213.988990758208,142.051467170842,19.088747129026,-0.000181626793383926,-0.00253506325474718,-0.00969942400168836,-221.216294772352,-646.28861776976,20.4500066283741,0.000771360446289605,0.0115314801390007,0.0262463351957038,-711.489393201434,914.766251777739,19.7136237718546,-0.00113274710573188,-0.0163138239869387,0.134405743169403,-945.461990510293,-469.35500736775,20.3430973820368,0.000563255991318257,0.00837054725703854,0.156681241113876,-153.62502596022,849.160125824983,19.7725589729561,-0.0010482091737027,-0.0151500540786568,0.0346016166520669
0.263225917754148,267.4959697647,-631.797192166361,19.4418332739407,0.00110082598953347,0.0120024964359718,-0.0313111936422052,-284.653565804072,451.548941639248,19.7584118658885,-0.000774319169754319,-0.00857391189371498,0.0620342805399153,999.050885592341,-259.273712399997,19.1460558668699,0.000458614599394593,0.0049294420441081,-0.159035768127092,-546.31693992917,683.117764490793,20.2973273041136,-0.00114036369595099,-0.0129682538978286,0.0939803450093991,309.997830696222,468.457729658521,19.3545786491556,-0.000819907214797167,-0.00889996902379701,-0.0365369419755482,215.006097533746,142.051244462395,19.0882221680065,-0.000252107984934856,-0.00269841909773679,-0.0103156060047735,-220.126600387446,-646.287604461919,20.4514284207995,0.00107061294206152,0.0122736477208614,0.0279609213614588,-710.438771319185,914.764817214196,19.7209032646996,-0.00157183158071965,-0.0173598226848357,0.143122948631394,-944.377793068385,-469.354271255716,20.3515818879668,0.000781553494479587,0.00890691833078541,0.166785942958298,-152.571416190536,849.158794434225,19.774433896763,-0.00145484251681678,-0.0161248037808339,0.0368813268165165
